condition,strategy,snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,selected_modulation,average_ber,success_rate,delivered_bits_per_frame,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
86,ml_based,13.682413180320976,20.889466003896153,0.0,0.0,14.14192731708175,1.279415702511693,16QAM,0.017708333333333333,0.125,30.0,1.2264958592154906,0,,-1
87,fixed_qpsk,11.600965961575978,32.880129017873806,0.0,0.0,21.424970551732308,0.9256123790713079,QPSK,0.0,1.0,120.0,0.9653184970919353,0,,-1
87,rule_based,11.600965961575978,32.880129017873806,0.0,0.0,21.424970551732308,0.9256123790713079,QPSK,0.0,1.0,120.0,0.9653184970919353,0,,-1
87,ml_based,11.600965961575978,32.880129017873806,0.0,0.0,21.424970551732308,0.9256123790713079,QPSK,0.0,1.0,120.0,0.9653184970919353,0,,-1
88,fixed_qpsk,17.70785202680212,18.927075916214967,0.0020833333333333333,0.25,10.14302067374823,1.1560865969881124,QPSK,0.005208333333333334,1.0,120.0,1.1271587739371896,1,-17.988959543847695,-18
88,rule_based,17.70785202680212,18.927075916214967,0.0020833333333333333,0.25,10.14302067374823,1.1560865969881124,16QAM,0.007291666666666667,1.0,240.0,1.1271587739371896,1,-17.988959543847695,-18
88,ml_based,17.70785202680212,18.927075916214967,0.0020833333333333333,0.25,10.14302067374823,1.1560865969881124,16QAM,0.007291666666666667,1.0,240.0,1.1271587739371896,1,-17.988959543847695,-18
89,fixed_qpsk,17.110878040149114,18.105878312393806,0.0,0.0,9.443193278672641,0.6270516578845623,QPSK,0.003125,1.0,120.0,0.6267874100147827,1,-19.39986377280328,-27
89,rule_based,17.110878040149114,18.105878312393806,0.0,0.0,9.443193278672641,0.6270516578845623,16QAM,0.00625,1.0,240.0,0.6267874100147827,1,-19.39986377280328,-27
89,ml_based,17.110878040149114,18.105878312393806,0.0,0.0,9.443193278672641,0.6270516578845623,16QAM,0.00625,1.0,240.0,0.6267874100147827,1,-19.39986377280328,-27
90,fixed_qpsk,9.161511752711188,50.27291308412793,0.008333333333333333,0.75,22.477227765135122,1.577348713155894,QPSK,0.007291666666666667,0.75,90.0,1.4640452056039146,1,-9.772656858273889,25
90,rule_based,9.161511752711188,50.27291308412793,0.008333333333333333,0.75,22.477227765135122,1.577348713155894,QPSK,0.007291666666666667,0.75,90.0,1.4640452056039146,1,-9.772656858273889,25
90,ml_based,9.161511752711188,50.27291308412793,0.008333333333333333,0.75,22.477227765135122,1.577348713155894,QPSK,0.007291666666666667,0.75,90.0,1.4640452056039146,1,-9.772656858273889,25
91,fixed_qpsk,27.80445278695343,4.739081990591776,0.0,0.0,3.151110262832094,1.6658131520479436,QPSK,0.0,1.0,120.0,1.6665615361487143,0,,-1
91,rule_based,27.80445278695343,4.739081990591776,0.0,0.0,3.151110262832094,1.6658131520479436,64QAM,0.00034722222222222224,1.0,360.0,1.6665615361487143,0,,-1
91,ml_based,27.80445278695343,4.739081990591776,0.0,0.0,3.151110262832094,1.6658131520479436,64QAM,0.00034722222222222224,1.0,360.0,1.6665615361487143,0,,-1
92,fixed_qpsk,0.6681156413612832,99.1976631037945,0.16666666666666669,1.0,66.21153708828851,0.3723837566849994,QPSK,0.21145833333333336,0.0,0.0,0.35647860011680693,0,,-1
92,rule_based,0.6681156413612832,99.1976631037945,0.16666666666666669,1.0,66.21153708828851,0.3723837566849994,QPSK,0.21145833333333336,0.0,0.0,0.35647860011680693,0,,-1
92,ml_based,0.6681156413612832,99.1976631037945,0.16666666666666669,1.0,66.21153708828851,0.3723837566849994,QPSK,0.21145833333333336,0.0,0.0,0.35647860011680693,0,,-1
93,fixed_qpsk,7.875840018752106,49.215397221529756,0.029166666666666667,1.0,36.61356890338,0.6469723618151789,QPSK,0.011458333333333334,0.625,75.0,0.6869632228033281,1,-26.66631569138541,-30
93,rule_based,7.875840018752106,49.215397221529756,0.029166666666666667,1.0,36.61356890338,0.6469723618151789,QPSK,0.011458333333333334,0.625,75.0,0.6869632228033281,1,-26.66631569138541,-30
93,ml_based,7.875840018752106,49.215397221529756,0.029166666666666667,1.0,36.61356890338,0.6469723618151789,QPSK,0.011458333333333334,0.625,75.0,0.6869632228033281,1,-26.66631569138541,-30
94,fixed_qpsk,26.251595887744834,5.525995275134234,0.0,0.0,4.268629995811426,0.9132171874035662,QPSK,0.0,1.0,120.0,0.9067574930662562,0,,-1
94,rule_based,26.251595887744834,5.525995275134234,0.0,0.0,4.268629995811426,0.9132171874035662,64QAM,0.0,1.0,360.0,0.9067574930662562,0,,-1
94,ml_based,26.251595887744834,5.525995275134234,0.0,0.0,4.268629995811426,0.9132171874035662,64QAM,0.0,1.0,360.0,0.9067574930662562,0,,-1
95,fixed_qpsk,10.815703959974687,31.790419163243826,0.0,0.0,22.659873807017306,0.553098421030295,QPSK,0.0,1.0,120.0,0.5330564916021208,0,,-1
95,rule_based,10.815703959974687,31.790419163243826,0.0,0.0,22.659873807017306,0.553098421030295,QPSK,0.0,1.0,120.0,0.5330564916021208,0,,-1
95,ml_based,10.815703959974687,31.790419163243826,0.0,0.0,22.659873807017306,0.553098421030295,QPSK,0.0,1.0,120.0,0.5330564916021208,0,,-1
96,fixed_qpsk,19.580603154323157,12.867074815950215,0.0,0.0,10.859420171598746,0.6482189827577993,QPSK,0.0,1.0,120.0,0.6462186335280944,0,,-1
96,rule_based,19.580603154323157,12.867074815950215,0.0,0.0,10.859420171598746,0.6482189827577993,16QAM,0.0,1.0,240.0,0.6462186335280944,0,,-1
96,ml_based,19.580603154323157,12.867074815950215,0.0,0.0,10.859420171598746,0.6482189827577993,16QAM,0.0,1.0,240.0,0.6462186335280944,0,,-1
97,fixed_qpsk,27.200388610724023,17.34954430920252,0.008333333333333333,0.75,4.0231128177400866,1.011533937872858,QPSK,0.009375000000000001,0.625,75.0,1.0130837649342481,1,-15.548073303932235,-29
97,rule_based,27.200388610724023,17.34954430920252,0.008333333333333333,0.75,4.0231128177400866,1.011533937872858,64QAM,0.010069444444444443,0.5,180.0,1.0130837649342481,1,-15.548073303932235,-29
97,ml_based,27.200388610724023,17.34954430920252,0.008333333333333333,0.75,4.0231128177400866,1.011533937872858,64QAM,0.010069444444444443,0.5,180.0,1.0130837649342481,1,-15.548073303932235,-29
98,fixed_qpsk,29.239946246961907,6.77338202581936,0.0,0.0,3.04715686673429,0.6951679995255509,QPSK,0.0,1.0,120.0,0.6979786173801292,1,-25.942743438215565,-17
98,rule_based,29.239946246961907,6.77338202581936,0.0,0.0,3.04715686673429,0.6951679995255509,64QAM,0.0045138888888888885,1.0,360.0,0.6979786173801292,1,-25.942743438215565,-17
98,ml_based,29.239946246961907,6.77338202581936,0.0,0.0,3.04715686673429,0.6951679995255509,64QAM,0.0045138888888888885,1.0,360.0,0.6979786173801292,1,-25.942743438215565,-17
99,fixed_qpsk,20.044594209817454,41.257608407190006,0.010416666666666668,0.75,9.40442704473465,0.6414732585505224,QPSK,0.008333333333333335,0.625,75.0,0.6698045988265108,1,-8.860761510381968,15
99,rule_based,20.044594209817454,41.257608407190006,0.010416666666666668,0.75,9.40442704473465,0.6414732585505224,64QAM,0.02048611111111111,0.125,45.0,0.6698045988265108,1,-8.860761510381968,15
99,ml_based,20.044594209817454,41.257608407190006,0.010416666666666668,0.75,9.40442704473465,0.6414732585505224,16QAM,0.0067708333333333336,0.875,210.0,0.6698045988265108,1,-8.860761510381968,15
100,fixed_qpsk,22.355578059644014,9.105377250859172,0.0,0.0,7.587650618967151,0.7390724412361714,QPSK,0.0,1.0,120.0,0.735479933537259,1,-27.99832333342594,-19
100,rule_based,22.355578059644014,9.105377250859172,0.0,0.0,7.587650618967151,0.7390724412361714,64QAM,0.009375,0.5,180.0,0.735479933537259,1,-27.99832333342594,-19
100,ml_based,22.355578059644014,9.105377250859172,0.0,0.0,7.587650618967151,0.7390724412361714,64QAM,0.009375,0.5,180.0,0.735479933537259,1,-27.99832333342594,-19
101,fixed_qpsk,15.886288236581555,18.038054542147925,0.0,0.0,12.980160626641975,1.7257107556905793,QPSK,0.0,1.0,120.0,1.6964108093977275,0,,-1
101,rule_based,15.886288236581555,18.038054542147925,0.0,0.0,12.980160626641975,1.7257107556905793,16QAM,0.00625,0.875,210.0,1.6964108093977275,0,,-1
101,ml_based,15.886288236581555,18.038054542147925,0.0,0.0,12.980160626641975,1.7257107556905793,16QAM,0.00625,0.875,210.0,1.6964108093977275,0,,-1
102,fixed_qpsk,0.5541362739687117,85.17167943374652,0.16249999999999998,1.0,48.80104525394828,0.6247097385732201,QPSK,0.16562499999999997,0.0,0.0,0.5012532424792643,1,-18.924972976760593,8
102,rule_based,0.5541362739687117,85.17167943374652,0.16249999999999998,1.0,48.80104525394828,0.6247097385732201,QPSK,0.16562499999999997,0.0,0.0,0.5012532424792643,1,-18.924972976760593,8
102,ml_based,0.5541362739687117,85.17167943374652,0.16249999999999998,1.0,48.80104525394828,0.6247097385732201,QPSK,0.16562499999999997,0.0,0.0,0.5012532424792643,1,-18.924972976760593,8
103,fixed_qpsk,15.660744974931099,19.656367344212132,0.0,0.0,13.073488297783248,0.7408658241791263,QPSK,0.0,1.0,120.0,0.7134151605022243,1,-24.116984227118188,-5
103,rule_based,15.660744974931099,19.656367344212132,0.0,0.0,13.073488297783248,0.7408658241791263,16QAM,0.008854166666666666,0.75,180.0,0.7134151605022243,1,-24.116984227118188,-5
103,ml_based,15.660744974931099,19.656367344212132,0.0,0.0,13.073488297783248,0.7408658241791263,16QAM,0.008854166666666666,0.75,180.0,0.7134151605022243,1,-24.116984227118188,-5
104,fixed_qpsk,21.944717568857794,9.405564749833285,0.0,0.0,5.839754008576444,1.2698087278358658,QPSK,0.0,1.0,120.0,1.2299387879803851,0,,-1
104,rule_based,21.944717568857794,9.405564749833285,0.0,0.0,5.839754008576444,1.2698087278358658,64QAM,0.004166666666666667,0.875,315.0,1.2299387879803851,0,,-1
104,ml_based,21.944717568857794,9.405564749833285,0.0,0.0,5.839754008576444,1.2698087278358658,64QAM,0.004166666666666667,0.875,315.0,1.2299387879803851,0,,-1
105,fixed_qpsk,24.57568255199827,6.623483951281956,0.0,0.0,4.478710042111606,0.6550571097566674,QPSK,0.0,1.0,120.0,0.6479351325242303,0,,-1
105,rule_based,24.57568255199827,6.623483951281956,0.0,0.0,4.478710042111606,0.6550571097566674,64QAM,0.00034722222222222224,1.0,360.0,0.6479351325242303,0,,-1
105,ml_based,24.57568255199827,6.623483951281956,0.0,0.0,4.478710042111606,0.6550571097566674,64QAM,0.00034722222222222224,1.0,360.0,0.6479351325242303,0,,-1
106,fixed_qpsk,1.6078557706593621,85.25960852688932,0.14791666666666667,1.0,48.4612931965534,1.4088106035900223,QPSK,0.15833333333333333,0.0,0.0,1.2855797630074404,1,-21.647454383541664,-26
106,rule_based,1.6078557706593621,85.25960852688932,0.14791666666666667,1.0,48.4612931965534,1.4088106035900223,QPSK,0.15833333333333333,0.0,0.0,1.2855797630074404,1,-21.647454383541664,-26
106,ml_based,1.6078557706593621,85.25960852688932,0.14791666666666667,1.0,48.4612931965534,1.4088106035900223,QPSK,0.15833333333333333,0.0,0.0,1.2855797630074404,1,-21.647454383541664,-26
107,fixed_qpsk,9.461349647764303,34.799349217364245,0.0020833333333333333,0.25,29.73469700836676,0.22152016731789304,QPSK,0.005208333333333334,1.0,120.0,0.22027794295761327,0,,-1
107,rule_based,9.461349647764303,34.799349217364245,0.0020833333333333333,0.25,29.73469700836676,0.22152016731789304,QPSK,0.005208333333333334,1.0,120.0,0.22027794295761327,0,,-1
107,ml_based,9.461349647764303,34.799349217364245,0.0020833333333333333,0.25,29.73469700836676,0.22152016731789304,QPSK,0.005208333333333334,1.0,120.0,0.22027794295761327,0,,-1
108,fixed_qpsk,4.000965984521012,93.74763962758837,0.08958333333333333,1.0,48.64793703306919,0.8348882386887451,QPSK,0.08333333333333333,0.0,0.0,0.8224246392420832,1,-5.286174375817555,-15
108,rule_based,4.000965984521012,93.74763962758837,0.08958333333333333,1.0,48.64793703306919,0.8348882386887451,QPSK,0.08333333333333333,0.0,0.0,0.8224246392420832,1,-5.286174375817555,-15
108,ml_based,4.000965984521012,93.74763962758837,0.08958333333333333,1.0,48.64793703306919,0.8348882386887451,QPSK,0.08333333333333333,0.0,0.0,0.8224246392420832,1,-5.286174375817555,-15
109,fixed_qpsk,12.231764331739296,46.93030668683833,0.004166666666666667,0.5,19.227416895973803,0.5290423399969165,QPSK,0.0020833333333333333,1.0,120.0,0.5187662344258327,1,-8.371805133753316,11
109,rule_based,12.231764331739296,46.93030668683833,0.004166666666666667,0.5,19.227416895973803,0.5290423399969165,16QAM,0.04375,0.0,0.0,0.5187662344258327,1,-8.371805133753316,11
109,ml_based,12.231764331739296,46.93030668683833,0.004166666666666667,0.5,19.227416895973803,0.5290423399969165,QPSK,0.0020833333333333333,1.0,120.0,0.5187662344258327,1,-8.371805133753316,11
110,fixed_qpsk,11.883535581555032,31.8385987426353,0.0020833333333333333,0.25,17.43351773006049,0.9416198103755289,QPSK,0.00625,0.875,105.0,0.9079635866870402,1,-15.67541082725246,22
110,rule_based,11.883535581555032,31.8385987426353,0.0020833333333333333,0.25,17.43351773006049,0.9416198103755289,QPSK,0.00625,0.875,105.0,0.9079635866870402,1,-15.67541082725246,22
110,ml_based,11.883535581555032,31.8385987426353,0.0020833333333333333,0.25,17.43351773006049,0.9416198103755289,QPSK,0.00625,0.875,105.0,0.9079635866870402,1,-15.67541082725246,22
111,fixed_qpsk,0.8384789836750206,109.70083874108329,0.175,1.0,48.31651262484048,0.6063659886685695,QPSK,0.15,0.0,0.0,0.5434350839921989,1,-28.273494979912098,-31
111,rule_based,0.8384789836750206,109.70083874108329,0.175,1.0,48.31651262484048,0.6063659886685695,QPSK,0.15,0.0,0.0,0.5434350839921989,1,-28.273494979912098,-31
111,ml_based,0.8384789836750206,109.70083874108329,0.175,1.0,48.31651262484048,0.6063659886685695,QPSK,0.15,0.0,0.0,0.5434350839921989,1,-28.273494979912098,-31
112,fixed_qpsk,18.289636348849147,12.685955005797972,0.0,0.0,14.925779271372901,1.5332299023596068,QPSK,0.0,1.0,120.0,1.4399643199545917,1,-26.633316133521916,21
112,rule_based,18.289636348849147,12.685955005797972,0.0,0.0,14.925779271372901,1.5332299023596068,16QAM,0.0005208333333333333,1.0,240.0,1.4399643199545917,1,-26.633316133521916,21
112,ml_based,18.289636348849147,12.685955005797972,0.0,0.0,14.925779271372901,1.5332299023596068,16QAM,0.0005208333333333333,1.0,240.0,1.4399643199545917,1,-26.633316133521916,21
113,fixed_qpsk,6.091425222243705,57.907731177306054,0.03125,1.0,44.70530868504303,1.2078443554544223,QPSK,0.041666666666666664,0.125,15.0,1.1985644723902074,1,-12.219708223160204,-26
113,rule_based,6.091425222243705,57.907731177306054,0.03125,1.0,44.70530868504303,1.2078443554544223,QPSK,0.041666666666666664,0.125,15.0,1.1985644723902074,1,-12.219708223160204,-26
113,ml_based,6.091425222243705,57.907731177306054,0.03125,1.0,44.70530868504303,1.2078443554544223,QPSK,0.041666666666666664,0.125,15.0,1.1985644723902074,1,-12.219708223160204,-26
114,fixed_qpsk,13.355492005100892,26.00731044734416,0.0,0.0,15.825881211245935,0.6818476959392175,QPSK,0.0,1.0,120.0,0.6806089151192081,1,-26.12042302206015,25
114,rule_based,13.355492005100892,26.00731044734416,0.0,0.0,15.825881211245935,0.6818476959392175,16QAM,0.019270833333333334,0.0,0.0,0.6806089151192081,1,-26.12042302206015,25
114,ml_based,13.355492005100892,26.00731044734416,0.0,0.0,15.825881211245935,0.6818476959392175,QPSK,0.0,1.0,120.0,0.6806089151192081,1,-26.12042302206015,25
115,fixed_qpsk,26.41858186620439,27.306919117939042,0.0020833333333333333,0.25,4.697819943790765,0.5817505794104583,QPSK,0.004166666666666667,1.0,120.0,0.5943527194237747,1,-11.940290803664178,22
115,rule_based,26.41858186620439,27.306919117939042,0.0020833333333333333,0.25,4.697819943790765,0.5817505794104583,64QAM,0.006597222222222222,0.875,315.0,0.5943527194237747,1,-11.940290803664178,22
115,ml_based,26.41858186620439,27.306919117939042,0.0020833333333333333,0.25,4.697819943790765,0.5817505794104583,64QAM,0.006597222222222222,0.875,315.0,0.5943527194237747,1,-11.940290803664178,22
116,fixed_qpsk,27.94214790468591,4.6998135539539305,0.0,0.0,3.3675179993410564,1.850342644011471,QPSK,0.0,1.0,120.0,1.8705884517874285,0,,-1
116,rule_based,27.94214790468591,4.6998135539539305,0.0,0.0,3.3675179993410564,1.850342644011471,64QAM,0.0,1.0,360.0,1.8705884517874285,0,,-1
116,ml_based,27.94214790468591,4.6998135539539305,0.0,0.0,3.3675179993410564,1.850342644011471,64QAM,0.0,1.0,360.0,1.8705884517874285,0,,-1
117,fixed_qpsk,18.55063550792739,28.97114510406087,0.0,0.0,43.96737203345974,1.1329364358751692,QPSK,0.0,1.0,120.0,1.267841082592728,1,-18.769391557893616,7
117,rule_based,18.55063550792739,28.97114510406087,0.0,0.0,43.96737203345974,1.1329364358751692,16QAM,0.045312500000000006,0.125,30.0,1.267841082592728,1,-18.769391557893616,7
117,ml_based,18.55063550792739,28.97114510406087,0.0,0.0,43.96737203345974,1.1329364358751692,16QAM,0.045312500000000006,0.125,30.0,1.267841082592728,1,-18.769391557893616,7
118,fixed_qpsk,23.210472070019904,8.578948375600447,0.0,0.0,5.181011560589563,0.9167196861467606,QPSK,0.0,1.0,120.0,0.9093598954934733,0,,-1
118,rule_based,23.210472070019904,8.578948375600447,0.0,0.0,5.181011560589563,0.9167196861467606,64QAM,0.002777777777777778,0.875,315.0,0.9093598954934733,0,,-1
118,ml_based,23.210472070019904,8.578948375600447,0.0,0.0,5.181011560589563,0.9167196861467606,64QAM,0.002777777777777778,0.875,315.0,0.9093598954934733,0,,-1
119,fixed_qpsk,15.299702553015104,44.318389839875124,0.008333333333333333,0.75,15.469219605093917,0.56914336185352,QPSK,0.010416666666666668,0.625,75.0,0.567652486317482,1,-8.61740397939938,2
119,rule_based,15.299702553015104,44.318389839875124,0.008333333333333333,0.75,15.469219605093917,0.56914336185352,16QAM,0.016145833333333335,0.25,60.0,0.567652486317482,1,-8.61740397939938,2
119,ml_based,15.299702553015104,44.318389839875124,0.008333333333333333,0.75,15.469219605093917,0.56914336185352,QPSK,0.010416666666666668,0.625,75.0,0.567652486317482,1,-8.61740397939938,2
120,fixed_qpsk,2.256089798777449,74.43601437065188,0.1125,1.0,55.76332230553435,1.2009685610457763,QPSK,0.11979166666666666,0.0,0.0,0.9951259753982716,0,,-1
120,rule_based,2.256089798777449,74.43601437065188,0.1125,1.0,55.76332230553435,1.2009685610457763,QPSK,0.11979166666666666,0.0,0.0,0.9951259753982716,0,,-1
120,ml_based,2.256089798777449,74.43601437065188,0.1125,1.0,55.76332230553435,1.2009685610457763,QPSK,0.11979166666666666,0.0,0.0,0.9951259753982716,0,,-1
121,fixed_qpsk,28.96540745240103,5.328327533160084,0.0,0.0,2.9316283966859658,0.8209119980135985,QPSK,0.0,1.0,120.0,0.8278067275670871,1,-29.49533363009727,20
121,rule_based,28.96540745240103,5.328327533160084,0.0,0.0,2.9316283966859658,0.8209119980135985,64QAM,0.0027777777777777775,1.0,360.0,0.8278067275670871,1,-29.49533363009727,20
121,ml_based,28.96540745240103,5.328327533160084,0.0,0.0,2.9316283966859658,0.8209119980135985,64QAM,0.0027777777777777775,1.0,360.0,0.8278067275670871,1,-29.49533363009727,20
122,fixed_qpsk,11.03748230376438,30.661444491906597,0.0,0.0,15.459630626871576,0.6117806581039791,QPSK,0.0,1.0,120.0,0.5818128562712259,1,-29.98074192708098,-14
122,rule_based,11.03748230376438,30.661444491906597,0.0,0.0,15.459630626871576,0.6117806581039791,QPSK,0.0,1.0,120.0,0.5818128562712259,1,-29.98074192708098,-14
122,ml_based,11.03748230376438,30.661444491906597,0.0,0.0,15.459630626871576,0.6117806581039791,QPSK,0.0,1.0,120.0,0.5818128562712259,1,-29.98074192708098,-14
123,fixed_qpsk,7.811741196332726,43.10420247099416,0.0,0.0,26.983694901968555,0.4529354193572102,QPSK,0.008333333333333333,0.75,90.0,0.47416073330713976,0,,-1
123,rule_based,7.811741196332726,43.10420247099416,0.0,0.0,26.983694901968555,0.4529354193572102,QPSK,0.008333333333333333,0.75,90.0,0.47416073330713976,0,,-1
123,ml_based,7.811741196332726,43.10420247099416,0.0,0.0,26.983694901968555,0.4529354193572102,QPSK,0.008333333333333333,0.75,90.0,0.47416073330713976,0,,-1
124,fixed_qpsk,21.751809707092253,29.82639622880604,0.008333333333333333,0.75,6.982644560146657,0.18803694523393097,QPSK,0.009375000000000001,0.75,90.0,0.1954790818914125,1,-12.028369121905447,-30
124,rule_based,21.751809707092253,29.82639622880604,0.008333333333333333,0.75,6.982644560146657,0.18803694523393097,64QAM,0.01388888888888889,0.25,90.0,0.1954790818914125,1,-12.028369121905447,-30
124,ml_based,21.751809707092253,29.82639622880604,0.008333333333333333,0.75,6.982644560146657,0.18803694523393097,64QAM,0.01388888888888889,0.25,90.0,0.1954790818914125,1,-12.028369121905447,-30
125,fixed_qpsk,19.599935963688278,38.20082938165384,0.010416666666666666,0.75,7.089814850630299,0.7861804918973939,QPSK,0.007291666666666667,0.75,90.0,0.7885299255827686,1,-9.390300685543483,16
125,rule_based,19.599935963688278,38.20082938165384,0.010416666666666666,0.75,7.089814850630299,0.7861804918973939,16QAM,0.007291666666666668,0.625,150.0,0.7885299255827686,1,-9.390300685543483,16
125,ml_based,19.599935963688278,38.20082938165384,0.010416666666666666,0.75,7.089814850630299,0.7861804918973939,16QAM,0.007291666666666668,0.625,150.0,0.7885299255827686,1,-9.390300685543483,16
126,fixed_qpsk,4.652404006964117,80.7737095707064,0.07916666666666666,1.0,36.08181840299145,1.1117822610273045,QPSK,0.05625000000000001,0.0,0.0,0.9725037520378801,1,-5.112079459970254,30
126,rule_based,4.652404006964117,80.7737095707064,0.07916666666666666,1.0,36.08181840299145,1.1117822610273045,QPSK,0.05625000000000001,0.0,0.0,0.9725037520378801,1,-5.112079459970254,30
126,ml_based,4.652404006964117,80.7737095707064,0.07916666666666666,1.0,36.08181840299145,1.1117822610273045,QPSK,0.05625000000000001,0.0,0.0,0.9725037520378801,1,-5.112079459970254,30
127,fixed_qpsk,17.343374959091456,13.627690437900945,0.0,0.0,12.608130460961528,1.406132702371372,QPSK,0.0,1.0,120.0,1.359643376568287,0,,-1
127,rule_based,17.343374959091456,13.627690437900945,0.0,0.0,12.608130460961528,1.406132702371372,16QAM,0.0026041666666666665,0.875,210.0,1.359643376568287,0,,-1
127,ml_based,17.343374959091456,13.627690437900945,0.0,0.0,12.608130460961528,1.406132702371372,16QAM,0.0026041666666666665,0.875,210.0,1.359643376568287,0,,-1
128,fixed_qpsk,15.77655814902397,18.56909382767039,0.0,0.0,11.693057880758401,0.7860427313840105,QPSK,0.0,1.0,120.0,0.7940623854034512,0,,-1
128,rule_based,15.77655814902397,18.56909382767039,0.0,0.0,11.693057880758401,0.7860427313840105,16QAM,0.004687500000000001,0.875,210.0,0.7940623854034512,0,,-1
128,ml_based,15.77655814902397,18.56909382767039,0.0,0.0,11.693057880758401,0.7860427313840105,16QAM,0.004687500000000001,0.875,210.0,0.7940623854034512,0,,-1
129,fixed_qpsk,9.366736491869842,40.22951653292516,0.004166666666666667,0.5,29.208544757600365,1.4685254697957761,QPSK,0.0020833333333333333,1.0,120.0,1.5428029218440407,0,,-1
129,rule_based,9.366736491869842,40.22951653292516,0.004166666666666667,0.5,29.208544757600365,1.4685254697957761,QPSK,0.0020833333333333333,1.0,120.0,1.5428029218440407,0,,-1
129,ml_based,9.366736491869842,40.22951653292516,0.004166666666666667,0.5,29.208544757600365,1.4685254697957761,QPSK,0.0020833333333333333,1.0,120.0,1.5428029218440407,0,,-1
130,fixed_qpsk,15.407076716529394,56.26697116423147,0.004166666666666667,0.5,12.317822101497717,0.5579873911589049,QPSK,0.008333333333333333,0.75,90.0,0.5700893268354216,1,-5.884034351588959,5
130,rule_based,15.407076716529394,56.26697116423147,0.004166666666666667,0.5,12.317822101497717,0.5579873911589049,16QAM,0.010416666666666668,0.5,120.0,0.5700893268354216,1,-5.884034351588959,5
130,ml_based,15.407076716529394,56.26697116423147,0.004166666666666667,0.5,12.317822101497717,0.5579873911589049,QPSK,0.008333333333333333,0.75,90.0,0.5700893268354216,1,-5.884034351588959,5
131,fixed_qpsk,13.589914257023327,24.483907794348514,0.0,0.0,20.288578814586465,0.36221459746159634,QPSK,0.0,1.0,120.0,0.36867226090124433,1,-26.35252658526266,-17
131,rule_based,13.589914257023327,24.483907794348514,0.0,0.0,20.288578814586465,0.36221459746159634,16QAM,0.02291666666666667,0.25,60.0,0.36867226090124433,1,-26.35252658526266,-17
131,ml_based,13.589914257023327,24.483907794348514,0.0,0.0,20.288578814586465,0.36221459746159634,QPSK,0.0,1.0,120.0,0.36867226090124433,1,-26.35252658526266,-17
132,fixed_qpsk,16.26018228922236,16.109106346277404,0.0,0.0,12.313526559502266,1.0633083700857549,QPSK,0.0,1.0,120.0,1.0829648753567054,0,,-1
132,rule_based,16.26018228922236,16.109106346277404,0.0,0.0,12.313526559502266,1.0633083700857549,16QAM,0.0046875,0.875,210.0,1.0829648753567054,0,,-1
132,ml_based,16.26018228922236,16.109106346277404,0.0,0.0,12.313526559502266,1.0633083700857549,16QAM,0.0046875,0.875,210.0,1.0829648753567054,0,,-1
133,fixed_qpsk,1.0408873513863148,101.8195281374899,0.13125,1.0,53.657127636285665,0.6604528527644551,QPSK,0.14479166666666668,0.0,0.0,0.5737900443894696,1,-23.26565166937411,0
133,rule_based,1.0408873513863148,101.8195281374899,0.13125,1.0,53.657127636285665,0.6604528527644551,QPSK,0.14479166666666668,0.0,0.0,0.5737900443894696,1,-23.26565166937411,0
133,ml_based,1.0408873513863148,101.8195281374899,0.13125,1.0,53.657127636285665,0.6604528527644551,QPSK,0.14479166666666668,0.0,0.0,0.5737900443894696,1,-23.26565166937411,0
134,fixed_qpsk,24.48909838518885,11.86135791776768,0.0,0.0,5.742147583482437,0.3910973921189055,QPSK,0.0,1.0,120.0,0.39652298102669054,1,-21.17651541022218,25
134,rule_based,24.48909838518885,11.86135791776768,0.0,0.0,5.742147583482437,0.3910973921189055,64QAM,0.00625,0.875,315.0,0.39652298102669054,1,-21.17651541022218,25
134,ml_based,24.48909838518885,11.86135791776768,0.0,0.0,5.742147583482437,0.3910973921189055,64QAM,0.00625,0.875,315.0,0.39652298102669054,1,-21.17651541022218,25
135,fixed_qpsk,23.96891251914383,55.668341180076254,0.0020833333333333333,0.25,5.783646209118877,0.7661354144848228,QPSK,0.007291666666666667,1.0,120.0,0.7681699036958026,1,-5.617481137098028,16
135,rule_based,23.96891251914383,55.668341180076254,0.0020833333333333333,0.25,5.783646209118877,0.7661354144848228,64QAM,0.006944444444444444,0.875,315.0,0.7681699036958026,1,-5.617481137098028,16
135,ml_based,23.96891251914383,55.668341180076254,0.0020833333333333333,0.25,5.783646209118877,0.7661354144848228,64QAM,0.006944444444444444,0.875,315.0,0.7681699036958026,1,-5.617481137098028,16
136,fixed_qpsk,14.09441305082263,22.011946146627366,0.0,0.0,18.33656640258524,0.7248581178683773,QPSK,0.0,1.0,120.0,0.722026537818492,0,,-1
136,rule_based,14.09441305082263,22.011946146627366,0.0,0.0,18.33656640258524,0.7248581178683773,16QAM,0.011458333333333334,0.625,150.0,0.722026537818492,0,,-1
136,ml_based,14.09441305082263,22.011946146627366,0.0,0.0,18.33656640258524,0.7248581178683773,QPSK,0.0,1.0,120.0,0.722026537818492,0,,-1
137,fixed_qpsk,14.922178557503509,20.217019407979894,0.0,0.0,16.14293841320934,0.1764114954296705,QPSK,0.0,1.0,120.0,0.17444847900178867,0,,-1
