condition,strategy,snr_db,probe_evm_percent,probe_ber,packet_error_rate,selected_modulation,average_ber,success_rate,delivered_bits_per_frame
177,rule_based,5.034709653967355,57.78604849319445,0.044270833333333336,1.0,QPSK,0.0359375,0.2,25.6
177,ml_based,5.034709653967355,57.78604849319445,0.044270833333333336,1.0,QPSK,0.0359375,0.2,25.6
178,fixed_qpsk,24.342986175097003,5.981300678306075,0.0,0.0,QPSK,0.0,1.0,128.0
178,rule_based,24.342986175097003,5.981300678306075,0.0,0.0,64QAM,0.0,1.0,384.0
178,ml_based,24.342986175097003,5.981300678306075,0.0,0.0,64QAM,0.0,1.0,384.0
179,fixed_qpsk,8.89041653544598,35.54832927389904,0.0,0.0,QPSK,0.0,1.0,128.0
179,rule_based,8.89041653544598,35.54832927389904,0.0,0.0,QPSK,0.0,1.0,128.0
179,ml_based,8.89041653544598,35.54832927389904,0.0,0.0,QPSK,0.0,1.0,128.0
180,fixed_qpsk,21.535030718486944,8.316692699924223,0.0,0.0,QPSK,0.0,1.0,128.0
180,rule_based,21.535030718486944,8.316692699924223,0.0,0.0,64QAM,0.0031249999999999997,0.8,307.2
180,ml_based,21.535030718486944,8.316692699924223,0.0,0.0,64QAM,0.0031249999999999997,0.8,307.2
181,fixed_qpsk,21.5637961508258,8.45921413937761,0.0,0.0,QPSK,0.0,1.0,128.0
181,rule_based,21.5637961508258,8.45921413937761,0.0,0.0,64QAM,0.0020833333333333333,1.0,384.0
181,ml_based,21.5637961508258,8.45921413937761,0.0,0.0,64QAM,0.0020833333333333333,1.0,384.0
182,fixed_qpsk,25.516537792690652,5.085251407689883,0.0,0.0,QPSK,0.0,1.0,128.0
182,rule_based,25.516537792690652,5.085251407689883,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
182,ml_based,25.516537792690652,5.085251407689883,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
183,fixed_qpsk,29.388775465544803,3.34970862565302,0.0,0.0,QPSK,0.0,1.0,128.0
183,rule_based,29.388775465544803,3.34970862565302,0.0,0.0,64QAM,0.0,1.0,384.0
183,ml_based,29.388775465544803,3.34970862565302,0.0,0.0,64QAM,0.0,1.0,384.0
184,fixed_qpsk,8.264425585890052,38.84019003815254,0.005208333333333333,0.6666666666666666,QPSK,0.0078125,0.8,102.4
184,rule_based,8.264425585890052,38.84019003815254,0.005208333333333333,0.6666666666666666,QPSK,0.0078125,0.8,102.4
184,ml_based,8.264425585890052,38.84019003815254,0.005208333333333333,0.6666666666666666,QPSK,0.0078125,0.8,102.4
185,fixed_qpsk,18.849253760231733,10.879990879968405,0.0,0.0,QPSK,0.0,1.0,128.0
185,rule_based,18.849253760231733,10.879990879968405,0.0,0.0,16QAM,0.0,1.0,256.0
185,ml_based,18.849253760231733,10.879990879968405,0.0,0.0,16QAM,0.0,1.0,256.0
186,fixed_qpsk,22.177823869111027,7.240006120057846,0.0,0.0,QPSK,0.0,1.0,128.0
186,rule_based,22.177823869111027,7.240006120057846,0.0,0.0,64QAM,0.0020833333333333333,1.0,384.0
186,ml_based,22.177823869111027,7.240006120057846,0.0,0.0,64QAM,0.0020833333333333333,1.0,384.0
187,fixed_qpsk,2.3888801272682025,72.36259915431263,0.0859375,1.0,QPSK,0.0921875,0.0,0.0
187,rule_based,2.3888801272682025,72.36259915431263,0.0859375,1.0,QPSK,0.0921875,0.0,0.0
187,ml_based,2.3888801272682025,72.36259915431263,0.0859375,1.0,QPSK,0.0921875,0.0,0.0
188,fixed_qpsk,19.888840133065468,9.815724084507108,0.0,0.0,QPSK,0.0,1.0,128.0
188,rule_based,19.888840133065468,9.815724084507108,0.0,0.0,16QAM,0.0,1.0,256.0
188,ml_based,19.888840133065468,9.815724084507108,0.0,0.0,64QAM,0.01197916666666667,0.2,76.8
189,fixed_qpsk,9.645465459247438,34.087289217869014,0.0,0.0,QPSK,0.003125,1.0,128.0
189,rule_based,9.645465459247438,34.087289217869014,0.0,0.0,QPSK,0.003125,1.0,128.0
189,ml_based,9.645465459247438,34.087289217869014,0.0,0.0,QPSK,0.003125,1.0,128.0
190,fixed_qpsk,4.844071279828526,51.941399720589786,0.028645833333333332,1.0,QPSK,0.0609375,0.0,0.0
190,rule_based,4.844071279828526,51.941399720589786,0.028645833333333332,1.0,QPSK,0.0609375,0.0,0.0
190,ml_based,4.844071279828526,51.941399720589786,0.028645833333333332,1.0,QPSK,0.0609375,0.0,0.0
191,fixed_qpsk,16.484146735042774,14.701133759870588,0.0,0.0,QPSK,0.0,1.0,128.0
191,rule_based,16.484146735042774,14.701133759870588,0.0,0.0,16QAM,0.0,1.0,256.0
191,ml_based,16.484146735042774,14.701133759870588,0.0,0.0,16QAM,0.0,1.0,256.0
192,fixed_qpsk,13.856507912327029,22.188540308305182,0.0,0.0,QPSK,0.0,1.0,128.0
192,rule_based,13.856507912327029,22.188540308305182,0.0,0.0,16QAM,0.01015625,0.6,153.6
192,ml_based,13.856507912327029,22.188540308305182,0.0,0.0,16QAM,0.01015625,0.6,153.6
193,fixed_qpsk,17.31239498879718,14.19406535015767,0.0,0.0,QPSK,0.0,1.0,128.0
193,rule_based,17.31239498879718,14.19406535015767,0.0,0.0,16QAM,0.0,1.0,256.0
193,ml_based,17.31239498879718,14.19406535015767,0.0,0.0,16QAM,0.0,1.0,256.0
194,fixed_qpsk,19.257527712100703,10.28475617155714,0.0,0.0,QPSK,0.0,1.0,128.0
194,rule_based,19.257527712100703,10.28475617155714,0.0,0.0,16QAM,0.0,1.0,256.0
194,ml_based,19.257527712100703,10.28475617155714,0.0,0.0,16QAM,0.0,1.0,256.0
195,fixed_qpsk,14.960065840455052,17.63576180658569,0.0,0.0,QPSK,0.0,1.0,128.0
195,rule_based,14.960065840455052,17.63576180658569,0.0,0.0,16QAM,0.00546875,1.0,256.0
195,ml_based,14.960065840455052,17.63576180658569,0.0,0.0,16QAM,0.00546875,1.0,256.0
196,fixed_qpsk,27.154521223174086,4.477963819845818,0.0,0.0,QPSK,0.0,1.0,128.0
196,rule_based,27.154521223174086,4.477963819845818,0.0,0.0,64QAM,0.0,1.0,384.0
196,ml_based,27.154521223174086,4.477963819845818,0.0,0.0,64QAM,0.0,1.0,384.0
197,fixed_qpsk,5.337425951730133,53.797281684004616,0.0234375,1.0,QPSK,0.034375,0.0,0.0
197,rule_based,5.337425951730133,53.797281684004616,0.0234375,1.0,QPSK,0.034375,0.0,0.0
197,ml_based,5.337425951730133,53.797281684004616,0.0234375,1.0,QPSK,0.034375,0.0,0.0
198,fixed_qpsk,8.663749470282763,36.14906305043375,0.0026041666666666665,0.3333333333333333,QPSK,0.003125,0.8,102.4
198,rule_based,8.663749470282763,36.14906305043375,0.0026041666666666665,0.3333333333333333,QPSK,0.003125,0.8,102.4
198,ml_based,8.663749470282763,36.14906305043375,0.0026041666666666665,0.3333333333333333,QPSK,0.003125,0.8,102.4
199,fixed_qpsk,10.686649235402552,27.384687164123672,0.0,0.0,QPSK,0.0,1.0,128.0
199,rule_based,10.686649235402552,27.384687164123672,0.0,0.0,QPSK,0.0,1.0,128.0
199,ml_based,10.686649235402552,27.384687164123672,0.0,0.0,QPSK,0.0,1.0,128.0
200,fixed_qpsk,23.231460602359828,6.88263204531873,0.0,0.0,QPSK,0.0,1.0,128.0
200,rule_based,23.231460602359828,6.88263204531873,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
200,ml_based,23.231460602359828,6.88263204531873,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
201,fixed_qpsk,19.562943505978634,10.368237909934912,0.0,0.0,QPSK,0.0,1.0,128.0
201,rule_based,19.562943505978634,10.368237909934912,0.0,0.0,16QAM,0.0,1.0,256.0
201,ml_based,19.562943505978634,10.368237909934912,0.0,0.0,16QAM,0.0,1.0,256.0
202,fixed_qpsk,6.1926804018843455,48.481232328808524,0.013020833333333334,1.0,QPSK,0.0296875,0.0,0.0
202,rule_based,6.1926804018843455,48.481232328808524,0.013020833333333334,1.0,QPSK,0.0296875,0.0,0.0
202,ml_based,6.1926804018843455,48.481232328808524,0.013020833333333334,1.0,QPSK,0.0296875,0.0,0.0
203,fixed_qpsk,22.333256717817484,7.808953902062725,0.0,0.0,QPSK,0.0,1.0,128.0
203,rule_based,22.333256717817484,7.808953902062725,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
203,ml_based,22.333256717817484,7.808953902062725,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
204,fixed_qpsk,23.146111137202325,6.602563177357002,0.0,0.0,QPSK,0.0,1.0,128.0
204,rule_based,23.146111137202325,6.602563177357002,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
204,ml_based,23.146111137202325,6.602563177357002,0.0,0.0,64QAM,0.0005208333333333333,1.0,384.0
205,fixed_qpsk,23.107243967173567,7.224893997152937,0.0,0.0,QPSK,0.0,1.0,128.0
205,rule_based,23.107243967173567,7.224893997152937,0.0,0.0,64QAM,0.0,1.0,384.0
205,ml_based,23.107243967173567,7.224893997152937,0.0,0.0,64QAM,0.0,1.0,384.0
206,fixed_qpsk,2.3511871476655855,69.6848684669075,0.07291666666666667,1.0,QPSK,0.0859375,0.0,0.0
206,rule_based,2.3511871476655855,69.6848684669075,0.07291666666666667,1.0,QPSK,0.0859375,0.0,0.0
206,ml_based,2.3511871476655855,69.6848684669075,0.07291666666666667,1.0,QPSK,0.0859375,0.0,0.0
207,fixed_qpsk,6.364174464773177,45.5512797340946,0.018229166666666668,1.0,QPSK,0.0140625,0.4,51.2
207,rule_based,6.364174464773177,45.5512797340946,0.018229166666666668,1.0,QPSK,0.0140625,0.4,51.2
207,ml_based,6.364174464773177,45.5512797340946,0.018229166666666668,1.0,QPSK,0.0140625,0.4,51.2
208,fixed_qpsk,26.861550813978628,4.279746922655656,0.0,0.0,QPSK,0.0,1.0,128.0
208,rule_based,26.861550813978628,4.279746922655656,0.0,0.0,64QAM,0.0,1.0,384.0
208,ml_based,26.861550813978628,4.279746922655656,0.0,0.0,64QAM,0.0,1.0,384.0
209,fixed_qpsk,26.38296179615132,4.785281446255199,0.0,0.0,QPSK,0.0,1.0,128.0
209,rule_based,26.38296179615132,4.785281446255199,0.0,0.0,64QAM,0.0,1.0,384.0
209,ml_based,26.38296179615132,4.785281446255199,0.0,0.0,64QAM,0.0,1.0,384.0
210,fixed_qpsk,6.167179727900183,48.25572799430062,0.028645833333333332,1.0,QPSK,0.0296875,0.0,0.0
210,rule_based,6.167179727900183,48.25572799430062,0.028645833333333332,1.0,QPSK,0.0296875,0.0,0.0
210,ml_based,6.167179727900183,48.25572799430062,0.028645833333333332,1.0,QPSK,0.0296875,0.0,0.0
211,fixed_qpsk,16.541269749441476,14.531382573814868,0.0,0.0,QPSK,0.0,1.0,128.0
211,rule_based,16.541269749441476,14.531382573814868,0.0,0.0,16QAM,0.00078125,1.0,256.0
211,ml_based,16.541269749441476,14.531382573814868,0.0,0.0,16QAM,0.00078125,1.0,256.0
212,fixed_qpsk,7.880497753430435,42.060435986694806,0.005208333333333333,0.6666666666666666,QPSK,0.009375,0.8,102.4
212,rule_based,7.880497753430435,42.060435986694806,0.005208333333333333,0.6666666666666666,QPSK,0.009375,0.8,102.4
212,ml_based,7.880497753430435,42.060435986694806,0.005208333333333333,0.6666666666666666,QPSK,0.009375,0.8,102.4
213,fixed_qpsk,12.488543146983925,23.492703061628163,0.0,0.0,QPSK,0.0,1.0,128.0
213,rule_based,12.488543146983925,23.492703061628163,0.0,0.0,16QAM,0.0203125,0.0,0.0
213,ml_based,12.488543146983925,23.492703061628163,0.0,0.0,QPSK,0.0,1.0,128.0
214,fixed_qpsk,0.6283453248721815,85.84281996984409,0.11458333333333333,1.0,QPSK,0.1359375,0.0,0.0
214,rule_based,0.6283453248721815,85.84281996984409,0.11458333333333333,1.0,QPSK,0.1359375,0.0,0.0
214,ml_based,0.6283453248721815,85.84281996984409,0.11458333333333333,1.0,QPSK,0.1359375,0.0,0.0
215,fixed_qpsk,8.452807102102554,35.467891731931765,0.010416666666666666,0.6666666666666666,QPSK,0.00625,1.0,128.0
215,rule_based,8.452807102102554,35.467891731931765,0.010416666666666666,0.6666666666666666,QPSK,0.00625,1.0,128.0
215,ml_based,8.452807102102554,35.467891731931765,0.010416666666666666,0.6666666666666666,QPSK,0.00625,1.0,128.0
216,fixed_qpsk,8.120427043377305,40.36747289708184,0.005208333333333333,0.3333333333333333,QPSK,0.00625,0.8,102.4
216,rule_based,8.120427043377305,40.36747289708184,0.005208333333333333,0.3333333333333333,QPSK,0.00625,0.8,102.4
216,ml_based,8.120427043377305,40.36747289708184,0.005208333333333333,0.3333333333333333,QPSK,0.00625,0.8,102.4
217,fixed_qpsk,27.573914728562222,4.409756553199842,0.0,0.0,QPSK,0.0,1.0,128.0
217,rule_based,27.573914728562222,4.409756553199842,0.0,0.0,64QAM,0.0,1.0,384.0
217,ml_based,27.573914728562222,4.409756553199842,0.0,0.0,64QAM,0.0,1.0,384.0
218,fixed_qpsk,17.639106498984763,13.185279385817624,0.0,0.0,QPSK,0.0,1.0,128.0
218,rule_based,17.639106498984763,13.185279385817624,0.0,0.0,16QAM,0.00078125,1.0,256.0
218,ml_based,17.639106498984763,13.185279385817624,0.0,0.0,16QAM,0.00078125,1.0,256.0
219,fixed_qpsk,5.325494802948474,53.88196233638719,0.033854166666666664,1.0,QPSK,0.0390625,0.0,0.0
219,rule_based,5.325494802948474,53.88196233638719,0.033854166666666664,1.0,QPSK,0.0390625,0.0,0.0
219,ml_based,5.325494802948474,53.88196233638719,0.033854166666666664,1.0,QPSK,0.0390625,0.0,0.0
220,fixed_qpsk,12.826936276240193,22.706336909251153,0.0,0.0,QPSK,0.0,1.0,128.0
220,rule_based,12.826936276240193,22.706336909251153,0.0,0.0,16QAM,0.02109375,0.0,0.0
220,ml_based,12.826936276240193,22.706336909251153,0.0,0.0,QPSK,0.0,1.0,128.0
221,fixed_qpsk,14.788084865698622,18.037300310809666,0.0,0.0,QPSK,0.0,1.0,128.0
221,rule_based,14.788084865698622,18.037300310809666,0.0,0.0,16QAM,0.00390625,0.8,204.8
221,ml_based,14.788084865698622,18.037300310809666,0.0,0.0,16QAM,0.00390625,0.8,204.8
222,fixed_qpsk,19.120803522781692,10.971312445352769,0.0,0.0,QPSK,0.0,1.0,128.0
222,rule_based,19.120803522781692,10.971312445352769,0.0,0.0,16QAM,0.0,1.0,256.0
222,ml_based,19.120803522781692,10.971312445352769,0.0,0.0,16QAM,0.0,1.0,256.0
223,fixed_qpsk,15.973435495450762,16.1015686496476,0.0,0.0,QPSK,0.0,1.0,128.0
223,rule_based,15.973435495450762,16.1015686496476,0.0,0.0,16QAM,0.00078125,1.0,256.0
223,ml_based,15.973435495450762,16.1015686496476,0.0,0.0,16QAM,0.00078125,1.0,256.0
224,fixed_qpsk,12.629781220330301,24.678052037626706,0.0,0.0,QPSK,0.0,1.0,128.0
224,rule_based,12.629781220330301,24.678052037626706,0.0,0.0,16QAM,0.01640625,0.0,0.0
224,ml_based,12.629781220330301,24.678052037626706,0.0,0.0,QPSK,0.0,1.0,128.0
225,fixed_qpsk,9.323790353259131,32.94670499977826,0.0026041666666666665,0.3333333333333333,QPSK,0.0015625,1.0,128.0
225,rule_based,9.323790353259131,32.94670499977826,0.0026041666666666665,0.3333333333333333,QPSK,0.0015625,1.0,128.0
225,ml_based,9.323790353259131,32.94670499977826,0.0026041666666666665,0.3333333333333333,QPSK,0.0015625,1.0,128.0
226,fixed_qpsk,17.249985264056633,13.881172107898973,0.0,0.0,QPSK,0.0,1.0,128.0
226,rule_based,17.249985264056633,13.881172107898973,0.0,0.0,16QAM,0.00078125,1.0,256.0
226,ml_based,17.249985264056633,13.881172107898973,0.0,0.0,16QAM,0.00078125,1.0,256.0
227,fixed_qpsk,29.274960410121874,3.3089865500744726,0.0,0.0,QPSK,0.0,1.0,128.0
227,rule_based,29.274960410121874,3.3089865500744726,0.0,0.0,64QAM,0.0,1.0,384.0
227,ml_based,29.274960410121874,3.3089865500744726,0.0,0.0,64QAM,0.0,1.0,384.0
228,fixed_qpsk,16.58960893158649,14.924759207878747,0.0,0.0,QPSK,0.0,1.0,128.0
228,rule_based,16.58960893158649,14.924759207878747,0.0,0.0,16QAM,0.0,1.0,256.0
228,ml_based,16.58960893158649,14.924759207878747,0.0,0.0,16QAM,0.0,1.0,256.0
229,fixed_qpsk,26.610364401553333,4.569325896681041,0.0,0.0,QPSK,0.0,1.0,128.0
229,rule_based,26.610364401553333,4.569325896681041,0.0,0.0,64QAM,0.0,1.0,384.0
229,ml_based,26.610364401553333,4.569325896681041,0.0,0.0,64QAM,0.0,1.0,384.0
230,fixed_qpsk,0.45817305550947207,93.93615996270012,0.16145833333333334,1.0,QPSK,0.15,0.0,0.0
230,rule_based,0.45817305550947207,93.93615996270012,0.16145833333333334,1.0,QPSK,0.15,0.0,0.0
230,ml_based,0.45817305550947207,93.93615996270012,0.16145833333333334,1.0,QPSK,0.15,0.0,0.0
231,fixed_qpsk,6.0929220846898975,45.94973766573037,0.015625,0.6666666666666666,QPSK,0.021875,0.2,25.6
231,rule_based,6.0929220846898975,45.94973766573037,0.015625,0.6666666666666666,QPSK,0.021875,0.2,25.6
231,ml_based,6.0929220846898975,45.94973766573037,0.015625,0.6666666666666666,QPSK,0.021875,0.2,25.6
232,fixed_qpsk,25.943039379691434,5.205495083817508,0.0,0.0,QPSK,0.0,1.0,128.0
232,rule_based,25.943039379691434,5.205495083817508,0.0,0.0,64QAM,0.0,1.0,384.0
232,ml_based,25.943039379691434,5.205495083817508,0.0,0.0,64QAM,0.0,1.0,384.0
233,fixed_qpsk,17.08418690984308,13.41833408926144,0.0,0.0,QPSK,0.0,1.0,128.0
233,rule_based,17.08418690984308,13.41833408926144,0.0,0.0,16QAM,0.0,1.0,256.0
233,ml_based,17.08418690984308,13.41833408926144,0.0,0.0,16QAM,0.0,1.0,256.0
234,fixed_qpsk,14.626742359111159,19.027453797937852,0.0,0.0,QPSK,0.0,1.0,128.0
234,rule_based,14.626742359111159,19.027453797937852,0.0,0.0,16QAM,0.00546875,0.8,204.8
234,ml_based,14.626742359111159,19.027453797937852,0.0,0.0,16QAM,0.00546875,0.8,204.8
235,fixed_qpsk,11.06412866043986,26.58808827202416,0.0,0.0,QPSK,0.0,1.0,128.0
235,rule_based,11.06412866043986,26.58808827202416,0.0,0.0,QPSK,0.0,1.0,128.0
235,ml_based,11.06412866043986,26.58808827202416,0.0,0.0,QPSK,0.0,1.0,128.0
236,fixed_qpsk,8.85797138668502,33.02740760936922,0.0,0.0,QPSK,0.0046875,1.0,128.0
236,rule_based,8.85797138668502,33.02740760936922,0.0,0.0,QPSK,0.0046875,1.0,128.0
236,ml_based,8.85797138668502,33.02740760936922,0.0,0.0,QPSK,0.0046875,1.0,128.0
237,fixed_qpsk,20.364893896606485,9.71848866969327,0.0,0.0,QPSK,0.0,1.0,128.0
237,rule_based,20.364893896606485,9.71848866969327,0.0,0.0,64QAM,0.005729166666666666,0.8,307.2
237,ml_based,20.364893896606485,9.71848866969327,0.0,0.0,64QAM,0.005729166666666666,0.8,307.2
238,fixed_qpsk,10.97205166740001,27.711342898802236,0.0,0.0,QPSK,0.0015625,1.0,128.0
238,rule_based,10.97205166740001,27.711342898802236,0.0,0.0,QPSK,0.0015625,1.0,128.0
238,ml_based,10.97205166740001,27.711342898802236,0.0,0.0,QPSK,0.0015625,1.0,128.0
239,fixed_qpsk,13.05704122219845,23.382035290358225,0.0,0.0,QPSK,0.0,1.0,128.0
239,rule_based,13.05704122219845,23.382035290358225,0.0,0.0,16QAM,0.009375,0.4,102.4
239,ml_based,13.05704122219845,23.382035290358225,0.0,0.0,QPSK,0.0,1.0,128.0
240,fixed_qpsk,23.305448637827592,7.429431608467409,0.0,0.0,QPSK,0.0,1.0,128.0
240,rule_based,23.305448637827592,7.429431608467409,0.0,0.0,64QAM,0.0,1.0,384.0
240,ml_based,23.305448637827592,7.429431608467409,0.0,0.0,64QAM,0.0,1.0,384.0
241,fixed_qpsk,28.385489175623853,3.653019609700938,0.0,0.0,QPSK,0.0,1.0,128.0
241,rule_based,28.385489175623853,3.653019609700938,0.0,0.0,64QAM,0.0,1.0,384.0
241,ml_based,28.385489175623853,3.653019609700938,0.0,0.0,64QAM,0.0,1.0,384.0
242,fixed_qpsk,29.809705602439365,3.4143531616769676,0.0,0.0,QPSK,0.0,1.0,128.0
242,rule_based,29.809705602439365,3.4143531616769676,0.0,0.0,64QAM,0.0,1.0,384.0
242,ml_based,29.809705602439365,3.4143531616769676,0.0,0.0,64QAM,0.0,1.0,384.0
243,fixed_qpsk,14.547457110213987,17.57231529321938,0.0,0.0,QPSK,0.0,1.0,128.0
243,rule_based,14.547457110213987,17.57231529321938,0.0,0.0,16QAM,0.00390625,1.0,256.0
243,ml_based,14.547457110213987,17.57231529321938,0.0,0.0,16QAM,0.00390625,1.0,256.0
244,fixed_qpsk,4.145071650015208,64.46327218681843,0.06510416666666667,1.0,QPSK,0.05625,0.0,0.0
244,rule_based,4.145071650015208,64.46327218681843,0.06510416666666667,1.0,QPSK,0.05625,0.0,0.0
244,ml_based,4.145071650015208,64.46327218681843,0.06510416666666667,1.0,QPSK,0.05625,0.0,0.0
245,fixed_qpsk,0.7477080730531582,90.85590167638044,0.14322916666666666,1.0,QPSK,0.1515625,0.0,0.0
245,rule_based,0.7477080730531582,90.85590167638044,0.14322916666666666,1.0,QPSK,0.1515625,0.0,0.0
245,ml_based,0.7477080730531582,90.85590167638044,0.14322916666666666,1.0,QPSK,0.1515625,0.0,0.0
246,fixed_qpsk,14.839701166742648,18.026530195026467,0.0,0.0,QPSK,0.0,1.0,128.0
246,rule_based,14.839701166742648,18.026530195026467,0.0,0.0,16QAM,0.0046875,1.0,256.0
246,ml_based,14.839701166742648,18.026530195026467,0.0,0.0,16QAM,0.0046875,1.0,256.0
247,fixed_qpsk,2.290649744559843,76.21242203341319,0.09635416666666667,1.0,QPSK,0.0875,0.0,0.0
247,rule_based,2.290649744559843,76.21242203341319,0.09635416666666667,1.0,QPSK,0.0875,0.0,0.0
247,ml_based,2.290649744559843,76.21242203341319,0.09635416666666667,1.0,QPSK,0.0875,0.0,0.0
248,fixed_qpsk,3.5313923994703345,68.7829679189602,0.07291666666666667,1.0,QPSK,0.0734375,0.0,0.0
248,rule_based,3.5313923994703345,68.7829679189602,0.07291666666666667,1.0,QPSK,0.0734375,0.0,0.0
248,ml_based,3.5313923994703345,68.7829679189602,0.07291666666666667,1.0,QPSK,0.0734375,0.0,0.0
249,fixed_qpsk,7.045172384695499,46.599288963729805,0.015625,1.0,QPSK,0.0125,0.6,76.8
249,rule_based,7.045172384695499,46.599288963729805,0.015625,1.0,QPSK,0.0125,0.6,76.8
249,ml_based,7.045172384695499,46.599288963729805,0.015625,1.0,QPSK,0.0125,0.6,76.8
250,fixed_qpsk,29.759792938244935,3.353403419853749,0.0,0.0,QPSK,0.0,1.0,128.0
250,rule_based,29.759792938244935,3.353403419853749,0.0,0.0,64QAM,0.0,1.0,384.0
250,ml_based,29.759792938244935,3.353403419853749,0.0,0.0,64QAM,0.0,1.0,384.0
251,fixed_qpsk,4.866856725616976,57.08666617168275,0.036458333333333336,1.0,QPSK,0.0421875,0.0,0.0
251,rule_based,4.866856725616976,57.08666617168275,0.036458333333333336,1.0,QPSK,0.0421875,0.0,0.0
251,ml_based,4.866856725616976,57.08666617168275,0.036458333333333336,1.0,QPSK,0.0421875,0.0,0.0
252,fixed_qpsk,3.303963569922481,67.58445409419794,0.07291666666666667,1.0,QPSK,0.059375,0.0,0.0
252,rule_based,3.303963569922481,67.58445409419794,0.07291666666666667,1.0,QPSK,0.059375,0.0,0.0
252,ml_based,3.303963569922481,67.58445409419794,0.07291666666666667,1.0,QPSK,0.059375,0.0,0.0
253,fixed_qpsk,27.477713234308553,4.017051679132449,0.0,0.0,QPSK,0.0,1.0,128.0
253,rule_based,27.477713234308553,4.017051679132449,0.0,0.0,64QAM,0.0,1.0,384.0
253,ml_based,27.477713234308553,4.017051679132449,0.0,0.0,64QAM,0.0,1.0,384.0
254,fixed_qpsk,18.662092228585163,11.894963625112,0.0,0.0,QPSK,0.0,1.0,128.0
254,rule_based,18.662092228585163,11.894963625112,0.0,0.0,16QAM,0.0,1.0,256.0
254,ml_based,18.662092228585163,11.894963625112,0.0,0.0,16QAM,0.0,1.0,256.0
255,fixed_qpsk,22.19702107052517,8.077323335802745,0.0,0.0,QPSK,0.0,1.0,128.0
255,rule_based,22.19702107052517,8.077323335802745,0.0,0.0,64QAM,0.0,1.0,384.0
255,ml_based,22.19702107052517,8.077323335802745,0.0,0.0,64QAM,0.0,1.0,384.0
256,fixed_qpsk,10.642003664110934,29.614369682983344,0.0,0.0,QPSK,0.0,1.0,128.0
256,rule_based,10.642003664110934,29.614369682983344,0.0,0.0,QPSK,0.0,1.0,128.0
256,ml_based,10.642003664110934,29.614369682983344,0.0,0.0,QPSK,0.0,1.0,128.0
257,fixed_qpsk,28.01497526967583,3.8869237320655134,0.0,0.0,QPSK,0.0,1.0,128.0
257,rule_based,28.01497526967583,3.8869237320655134,0.0,0.0,64QAM,0.0,1.0,384.0
257,ml_based,28.01497526967583,3.8869237320655134,0.0,0.0,64QAM,0.0,1.0,384.0
258,fixed_qpsk,29.28301906071205,3.4959653027604274,0.0,0.0,QPSK,0.0,1.0,128.0
258,rule_based,29.28301906071205,3.4959653027604274,0.0,0.0,64QAM,0.0,1.0,384.0
258,ml_based,29.28301906071205,3.4959653027604274,0.0,0.0,64QAM,0.0,1.0,384.0
259,fixed_qpsk,16.753671053336117,15.957721865843984,0.0,0.0,QPSK,0.0,1.0,128.0
259,rule_based,16.753671053336117,15.957721865843984,0.0,0.0,16QAM,0.0,1.0,256.0
259,ml_based,16.753671053336117,15.957721865843984,0.0,0.0,16QAM,0.0,1.0,256.0
260,fixed_qpsk,29.60520829583661,3.3268407102237294,0.0,0.0,QPSK,0.0,1.0,128.0
260,rule_based,29.60520829583661,3.3268407102237294,0.0,0.0,64QAM,0.0,1.0,384.0
260,ml_based,29.60520829583661,3.3268407102237294,0.0,0.0,64QAM,0.0,1.0,384.0
261,fixed_qpsk,15.173830584562708,16.516766563689263,0.0,0.0,QPSK,0.0,1.0,128.0
261,rule_based,15.173830584562708,16.516766563689263,0.0,0.0,16QAM,0.00390625,0.8,204.8
261,ml_based,15.173830584562708,16.516766563689263,0.0,0.0,16QAM,0.00390625,0.8,204.8
262,fixed_qpsk,13.192208518032762,20.492479772912606,0.0,0.0,QPSK,0.0,1.0,128.0
262,rule_based,13.192208518032762,20.492479772912606,0.0,0.0,16QAM,0.01875,0.2,51.2
262,ml_based,13.192208518032762,20.492479772912606,0.0,0.0,QPSK,0.0,1.0,128.0
263,fixed_qpsk,23.563020043797046,6.32649913622994,0.0,0.0,QPSK,0.0,1.0,128.0
263,rule_based,23.563020043797046,6.32649913622994,0.0,0.0,64QAM,0.0,1.0,384.0
263,ml_based,23.563020043797046,6.32649913622994,0.0,0.0,64QAM,0.0,1.0,384.0
264,fixed_qpsk,19.327430079910165,10.65264455542874,0.0,0.0,QPSK,0.0,1.0,128.0
264,rule_based,19.327430079910165,10.65264455542874,0.0,0.0,16QAM,0.0,1.0,256.0
264,ml_based,19.327430079910165,10.65264455542874,0.0,0.0,16QAM,0.0,1.0,256.0
265,fixed_qpsk,6.015910700497072,51.77436547255591,0.033854166666666664,1.0,QPSK,0.015625,0.2,25.6
265,rule_based,6.015910700497072,51.77436547255591,0.033854166666666664,1.0,QPSK,0.015625,0.2,25.6
265,ml_based,6.015910700497072,51.77436547255591,0.033854166666666664,1.0,QPSK,0.015625,0.2,25.6
