snr_db,probe_evm_percent,probe_ber,packet_error_rate,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol
17.877396843805297,11.932963435680666,0.0,0.0,0.0,0.0,0.023958333333333335,16QAM,4
22.946114689624135,6.954879966131529,0.0,0.0,0.0,0.0,0.00078125,64QAM,6
24.599800428213744,6.00065766670771,0.0,0.0,0.0,0.0,0.0,64QAM,6
21.732806284690636,7.855804320362068,0.0,0.0,0.0,0.0,0.0018229166666666665,64QAM,6
16.00793892489783,16.97272951818992,0.0,0.0,0.0,0.002734375,0.043229166666666666,16QAM,4
4.725067521963223,61.49482873545452,0.044270833333333336,1.0,0.05390625,0.165234375,0.2708333333333333,QPSK,2
17.761729121556076,12.457176798832482,0.0,0.0,0.0,0.0,0.02708333333333333,16QAM,4
22.465203512352204,7.352680258815797,0.0,0.0,0.0,0.0,0.0010416666666666667,64QAM,6
26.482479250598296,4.68197018988222,0.0,0.0,0.0,0.0,0.0,64QAM,6
29.189309532266687,3.562780637425548,0.0,0.0,0.0,0.0,0.0,64QAM,6
28.184570149677874,3.8968464403226313,0.0,0.0,0.0,0.0,0.0,64QAM,6
27.68135540583105,4.357656295755602,0.0,0.0,0.0,0.0,0.0,64QAM,6
29.12160460687283,3.523152133632278,0.0,0.0,0.0,0.0,0.0,64QAM,6
23.37764214681075,6.608132455542353,0.0,0.0,0.0,0.0,0.00026041666666666666,64QAM,6
11.643098746743815,25.884093755817055,0.0,0.0,0.00078125,0.0375,0.12265625,QPSK,2
20.629817919082104,9.540985304293457,0.0,0.0,0.0,0.0,0.007291666666666666,64QAM,6
13.067211809254589,22.409269429400513,0.0,0.0,0.0,0.01484375,0.09609375,QPSK,2
18.47649749477194,11.929253136299273,0.0,0.0,0.0,0.0,0.018749999999999996,16QAM,4
23.042923249469933,7.242065584912259,0.0,0.0,0.0,0.0,0.0,64QAM,6
15.234303258949634,16.844480035233833,0.0,0.0,0.0,0.004296875,0.05703125000000001,16QAM,4
23.510754698667444,6.601603598264001,0.0,0.0,0.0,0.0,0.00078125,64QAM,6
17.36624560899904,13.588293443569842,0.0,0.0,0.0,0.000390625,0.02890625,16QAM,4
4.672638365293001,57.34835572575062,0.0234375,1.0,0.05,0.182421875,0.265625,QPSK,2
4.979008195788439,54.73751731078269,0.026041666666666668,1.0,0.04453125,0.171875,0.2497395833333333,QPSK,2
16.96690603731678,14.076873451791275,0.0,0.0,0.0,0.001171875,0.04192708333333333,16QAM,4
4.092295935484617,60.540153032430396,0.044270833333333336,1.0,0.05,0.1828125,0.2734375,QPSK,2
4.264316494738337,61.83072331039483,0.06510416666666667,1.0,0.04296875,0.181640625,0.26718749999999997,QPSK,2
26.809599891264575,4.584623214332126,0.0,0.0,0.0,0.0,0.0,64QAM,6
16.478859333987945,15.27650021479772,0.0,0.0,0.0,0.000390625,0.04401041666666666,16QAM,4
14.917137801540012,20.170744955441315,0.0,0.0,0.0,0.00234375,0.06015625,16QAM,4
3.2580030036190477,67.27623466845003,0.0703125,1.0,0.078125,0.212109375,0.30338541666666663,QPSK,2
14.508661899510415,19.7088850177787,0.0,0.0,0.0,0.009375,0.06640625,16QAM,4
17.499489415040994,12.980421718325697,0.0,0.0,0.0,0.001953125,0.027343750000000007,16QAM,4
9.839645590494369,30.725210143004727,0.0026041666666666665,0.3333333333333333,0.00078125,0.06328125,0.15651041666666665,QPSK,2
28.098582985837798,4.048433416375607,0.0,0.0,0.0,0.0,0.0,64QAM,6
6.422114840333085,48.66572922607933,0.0078125,0.6666666666666666,0.02265625,0.1296875,0.2197916666666667,QPSK,2
25.095867025502777,5.804318575436257,0.0,0.0,0.0,0.0,0.0,64QAM,6
19.020761972491975,11.272359411417456,0.0,0.0,0.0,0.0,0.015625,16QAM,4
24.84089322077441,5.412708210561337,0.0,0.0,0.0,0.0,0.0,64QAM,6
18.114868841736385,11.479214256857235,0.0,0.0,0.0,0.000390625,0.02890625,16QAM,4
9.426132850364883,33.259118513766246,0.0,0.0,0.00078125,0.06328125,0.17369791666666667,QPSK,2
7.629801774947101,43.01822003052276,0.010416666666666666,0.6666666666666666,0.01015625,0.106640625,0.21197916666666666,QPSK,2
29.15942346488863,3.5720880249410683,0.0,0.0,0.0,0.0,0.0,64QAM,6
19.545117634123788,9.678736848023815,0.0,0.0,0.0,0.0,0.011979166666666667,16QAM,4
10.660176867020784,27.950854910234963,0.0,0.0,0.0,0.04921875,0.12942708333333336,QPSK,2
18.11367927251347,12.198704019910812,0.0,0.0,0.0,0.0,0.02421875,16QAM,4
22.5770024218117,7.3659425750543805,0.0,0.0,0.0,0.0,0.00078125,64QAM,6
2.5078349579750836,77.33635860652849,0.10677083333333333,1.0,0.10546875,0.225390625,0.3052083333333333,QPSK,2
3.6306109124582973,70.12092743374353,0.0703125,1.0,0.0671875,0.19921875,0.2828125,QPSK,2
19.92775220759633,10.28767055423296,0.0,0.0,0.0,0.0,0.005989583333333333,64QAM,6
9.403255254410292,34.93329798615634,0.0026041666666666665,0.3333333333333333,0.0015625,0.071875,0.17005208333333333,QPSK,2
22.106209996773796,7.789953249637205,0.0,0.0,0.0,0.0,0.0015624999999999999,64QAM,6
22.411758504275557,7.435336945824818,0.0,0.0,0.0,0.0,0.0005208333333333333,64QAM,6
21.54093485844978,7.808036220512622,0.0,0.0,0.0,0.0,0.0026041666666666665,64QAM,6
13.455879558304247,21.017107289011523,0.0,0.0,0.0,0.0125,0.08463541666666666,QPSK,2
10.306330977342054,31.04639644218296,0.0,0.0,0.00078125,0.05078125,0.14713541666666666,QPSK,2
28.011883633318387,4.191658500439533,0.0,0.0,0.0,0.0,0.0,64QAM,6
2.4415157700111543,74.38659593928477,0.0859375,1.0,0.0953125,0.22265625,0.31875,QPSK,2
29.20579064178494,3.382292099770489,0.0,0.0,0.0,0.0,0.0,64QAM,6
13.999961069763929,19.852279966076246,0.0,0.0,0.0,0.0078125,0.08750000000000001,16QAM,4
24.194379087394104,5.748755456486989,0.0,0.0,0.0,0.0,0.0,64QAM,6
18.47768794091248,11.058565894717006,0.0,0.0,0.0,0.0,0.01796875,16QAM,4
22.14094365982918,7.301545542886906,0.0,0.0,0.0,0.0,0.0010416666666666667,64QAM,6
22.44286575673818,7.36018598106302,0.0,0.0,0.0,0.0,0.0015625,64QAM,6
23.90697348486921,6.4519471965996615,0.0,0.0,0.0,0.0,0.0,64QAM,6
19.59183906416413,10.385150411123778,0.0,0.0,0.0,0.000390625,0.013020833333333332,16QAM,4
1.073938933800651,95.30420816746667,0.1484375,1.0,0.14296875,0.265625,0.3424479166666667,QPSK,2
4.694181535699492,60.6120457280359,0.044270833333333336,1.0,0.034375,0.173828125,0.2666666666666667,QPSK,2
26.041714507487228,4.965863403629075,0.0,0.0,0.0,0.0,0.0,64QAM,6
10.395915916262094,31.25441623876849,0.0,0.0,0.0,0.055078125,0.146875,QPSK,2
5.185507271317354,55.28264083108091,0.036458333333333336,1.0,0.0296875,0.1625,0.25494791666666666,QPSK,2
26.974609773165376,4.445660756807598,0.0,0.0,0.0,0.0,0.0,64QAM,6
22.04788568577662,8.12969592667213,0.0,0.0,0.0,0.0,0.0013020833333333333,64QAM,6
18.823377148559793,11.043167959936884,0.0,0.0,0.0,0.0,0.012239583333333335,16QAM,4
17.480179070516236,14.190650786226785,0.0,0.0,0.0,0.00078125,0.030989583333333338,16QAM,4
14.416273620384464,19.541738740632823,0.0,0.0,0.0,0.007421875,0.08125000000000002,16QAM,4
29.415631261650393,3.3980854204604762,0.0,0.0,0.0,0.0,0.0,64QAM,6
12.51183564140189,22.533598304173005,0.0,0.0,0.0,0.022265625,0.10182291666666668,QPSK,2
29.120638427396564,3.5203574487997438,0.0,0.0,0.0,0.0,0.0,64QAM,6
0.12826283218444257,97.3873174581589,0.1484375,1.0,0.16015625,0.28203125,0.3565104166666667,QPSK,2
17.231610063323828,13.712824952304539,0.0,0.0,0.0,0.001171875,0.03411458333333334,16QAM,4
7.69547739986252,42.30999553131562,0.013020833333333334,1.0,0.01015625,0.1015625,0.20572916666666666,QPSK,2
20.549448893646822,9.43167941439329,0.0,0.0,0.0,0.0,0.005989583333333333,64QAM,6
17.074935770606984,13.906737908713426,0.0,0.0,0.0,0.000390625,0.03203125,16QAM,4
15.603855803654293,16.69271284088303,0.0,0.0,0.0,0.00234375,0.05963541666666666,16QAM,4
7.215689359624475,43.061193208034325,0.015625,1.0,0.0109375,0.106640625,0.22578125000000004,QPSK,2
2.7559613843025463,71.7732002448912,0.07552083333333333,1.0,0.08828125,0.197265625,0.3221354166666667,QPSK,2
18.807776940541324,10.955734192591587,0.0,0.0,0.0,0.0,0.015625,16QAM,4
4.504729479480199,59.09530833786625,0.033854166666666664,1.0,0.053125,0.178125,0.2692708333333333,QPSK,2
3.866024048972797,66.40533386503938,0.07552083333333333,1.0,0.0671875,0.201171875,0.28125,QPSK,2
10.847110441183217,29.174569976763358,0.0,0.0,0.0,0.040234375,0.140625,QPSK,2
17.601406519285952,13.08906150356034,0.0,0.0,0.0,0.0,0.025,16QAM,4
29.855030941138565,3.1349308008244954,0.0,0.0,0.0,0.0,0.0,64QAM,6
14.897688729586656,18.7121555992515,0.0,0.0,0.0,0.005078125,0.06276041666666667,16QAM,4
8.619561326647574,37.997576413900624,0.0,0.0,0.00390625,0.0828125,0.17005208333333335,QPSK,2
12.330084719744594,22.981572211959246,0.0,0.0,0.0,0.022265625,0.10442708333333332,QPSK,2
11.385846367332624,25.86133933595786,0.0,0.0,0.0,0.04140625,0.11432291666666668,QPSK,2
5.792512971489824,50.31865417730672,0.033854166666666664,1.0,0.02890625,0.134375,0.2375,QPSK,2
19.126649722954806,10.732693550027756,0.0,0.0,0.0,0.000390625,0.013541666666666665,16QAM,4
0.4327394369065274,98.24654075243822,0.15104166666666666,1.0,0.146875,0.27265625,0.35,QPSK,2
4.055109432737232,62.62100264850597,0.0703125,1.0,0.0578125,0.172265625,0.28802083333333334,QPSK,2
1.5086080439337102,81.60696714696705,0.09895833333333333,1.0,0.11640625,0.265234375,0.3377604166666667,QPSK,2
4.377097999642229,60.22774237558188,0.046875,1.0,0.0453125,0.165234375,0.2830729166666667,QPSK,2
28.687233592947365,3.733632616676661,0.0,0.0,0.0,0.0,0.0,64QAM,6
13.238406445951926,22.0564394951126,0.0,0.0,0.0,0.015234375,0.09322916666666667,QPSK,2
3.6186070519314075,62.177566166072054,0.049479166666666664,1.0,0.07265625,0.19765625,0.28671875,QPSK,2
13.132660202628848,21.434235183705432,0.0,0.0,0.0,0.021875,0.09374999999999999,QPSK,2
26.069261373713704,4.831103016870456,0.0,0.0,0.0,0.0,0.0,64QAM,6
7.285062096980049,42.37113662753669,0.005208333333333333,0.6666666666666666,0.0109375,0.1203125,0.2109375,QPSK,2
19.365222633491978,11.226481155150179,0.0,0.0,0.0,0.0,0.01484375,16QAM,4
6.1552938154708015,49.071732526556694,0.028645833333333332,1.0,0.01796875,0.132421875,0.24062500000000003,QPSK,2
15.762035409348359,16.374747366230167,0.0,0.0,0.0,0.0015625,0.05755208333333334,16QAM,4
15.33093754772788,16.75604962447411,0.0,0.0,0.0,0.001171875,0.057291666666666664,16QAM,4
4.082582852602169,62.5013824251108,0.057291666666666664,1.0,0.06171875,0.20078125,0.271875,QPSK,2
24.939673748811952,6.029523785148854,0.0,0.0,0.0,0.0,0.0,64QAM,6
16.329391298185882,15.659924176550124,0.0,0.0,0.0,0.001171875,0.04114583333333333,16QAM,4
1.703714806866623,83.08859023467014,0.1484375,1.0,0.121875,0.258984375,0.3356770833333333,QPSK,2
10.288208964557107,30.449863054032956,0.0026041666666666665,0.3333333333333333,0.0,0.051953125,0.14192708333333331,QPSK,2
19.138695305127783,10.69953167731012,0.0,0.0,0.0,0.0,0.016145833333333335,16QAM,4
13.432163526629896,21.773511327442122,0.0,0.0,0.0,0.015234375,0.08776041666666666,QPSK,2
2.8029743561060796,70.79681825046107,0.07291666666666667,1.0,0.0703125,0.215234375,0.29635416666666664,QPSK,2
8.560629159539143,34.54529980655711,0.0,0.0,0.00078125,0.093359375,0.19036458333333334,QPSK,2
3.351468941552204,68.17179165222048,0.059895833333333336,1.0,0.0625,0.193359375,0.29791666666666666,QPSK,2
16.279636146108334,15.659232705346716,0.0,0.0,0.0,0.000390625,0.04635416666666667,16QAM,4
4.419831853696065,63.68266774330328,0.044270833333333336,1.0,0.04375,0.19296875,0.2674479166666667,QPSK,2
1.9591819528475596,76.80914320881368,0.09375,1.0,0.09375,0.23359375,0.3223958333333333,QPSK,2
29.202871019932715,3.4856452561861393,0.0,0.0,0.0,0.0,0.0,64QAM,6
13.849659869649521,21.388194839659622,0.0,0.0,0.0,0.01171875,0.07578125,QPSK,2
13.424908746832902,21.41389277037027,0.0,0.0,0.0,0.01171875,0.08619791666666667,QPSK,2
19.033754132375147,11.326063381188785,0.0,0.0,0.0,0.0,0.01588541666666667,16QAM,4
9.293597369814087,34.43656734425629,0.0,0.0,0.00234375,0.062109375,0.16640625,QPSK,2
8.933817428333553,34.48017859372876,0.0026041666666666665,0.3333333333333333,0.003125,0.0796875,0.17708333333333334,QPSK,2
15.465677588543805,17.655440913613685,0.0,0.0,0.0,0.0015625,0.06015625000000001,16QAM,4
5.14766143227583,54.613229704745216,0.0390625,1.0,0.03046875,0.1578125,0.24947916666666664,QPSK,2
23.146430067342735,6.896776809071971,0.0,0.0,0.0,0.0,0.00078125,64QAM,6
4.541079173821228,62.274871563111475,0.052083333333333336,1.0,0.04765625,0.1734375,0.2645833333333333,QPSK,2
5.060237259652957,55.74867961770439,0.044270833333333336,1.0,0.0328125,0.161328125,0.25703125000000004,QPSK,2
5.761049380286122,50.37396751380817,0.0234375,1.0,0.028125,0.1515625,0.25234375,QPSK,2
27.07893303144131,4.571742061436158,0.0,0.0,0.0,0.0,0.0,64QAM,6
21.565776262885226,8.281266812449724,0.0,0.0,0.0,0.0,0.0018229166666666665,64QAM,6
15.265598953216045,16.16855442742829,0.0,0.0,0.0,0.003125,0.059895833333333336,16QAM,4
5.057872446501019,57.39710355554144,0.0234375,1.0,0.034375,0.159765625,0.26119791666666664,QPSK,2
17.19674580586159,14.94727540665877,0.0,0.0,0.0,0.00078125,0.03229166666666668,16QAM,4
22.519512843180028,7.658732089733662,0.0,0.0,0.0,0.0,0.0005208333333333333,64QAM,6
19.753199742484462,10.347097822266942,0.0,0.0,0.0,0.0,0.0109375,16QAM,4
12.824457146536583,22.623480427075883,0.0,0.0,0.0,0.017578125,0.09557291666666667,QPSK,2
21.98921377765244,7.8979979316869935,0.0,0.0,0.0,0.0,0.0010416666666666667,64QAM,6
3.0309276341199975,68.22903554620487,0.046875,1.0,0.07265625,0.215234375,0.3059895833333333,QPSK,2
28.204139237594216,3.7473856299360446,0.0,0.0,0.0,0.0,0.0,64QAM,6
19.029339000001077,10.671810943959159,0.0,0.0,0.0,0.0,0.015885416666666666,16QAM,4
13.221226237300993,21.727055723748467,0.0,0.0,0.0,0.008984375,0.0921875,16QAM,4
28.841119382069735,3.687263386474954,0.0,0.0,0.0,0.0,0.0,64QAM,6
11.826956627260506,25.59660475559811,0.0,0.0,0.0,0.03046875,0.11640625,QPSK,2
