snr_db,probe_evm_percent,probe_ber,packet_error_rate,probe_pilot_error_percent,estimated_channel_magnitude,qpsk_ber,qam16_ber,qam64_ber,selected_modulation,selected_bits_per_symbol,true_channel_magnitude,interference_present,interference_to_signal_db,interference_bin
19.446648761928735,26.610885175762284,0.004166666666666667,0.5,8.346582468322335,1.2253700800934542,0.004861111111111111,0.007986111111111112,0.032407407407407406,16QAM,4,1.2350174348617369,1,-12.55597714567767,31
13.983979269497327,22.90478362418501,0.0,0.0,20.943763874135655,0.8796663022100408,0.0,0.017013888888888887,0.11365740740740743,QPSK,2,0.8812186389323715,1,-23.05425291710485,-25
20.98764293248103,10.229661912851771,0.0,0.0,8.780032756486788,0.18645196570827482,0.0,0.0,0.007175925925925927,64QAM,6,0.18549862907088824,0,,-1
12.72213464930961,26.3235153778419,0.0,0.0,22.977446030757505,0.6115898016377396,0.0,0.036458333333333336,0.1175925925925926,QPSK,2,0.5957919703934993,1,-26.943008549932255,8
1.6745829112486887,84.63997766827731,0.14375,1.0,56.916492646562666,1.4051622436003237,0.18125,0.27881944444444445,0.3479166666666667,QPSK,2,1.3670464251285666,0,,-1
19.07293903375677,13.915857837041465,0.0,0.0,12.307008531460143,0.4167319479721418,0.0,0.002777777777777778,0.028240740740740743,16QAM,4,0.4248184370979584,1,-22.43013287137379,26
17.71405554735433,14.861511399671974,0.0,0.0,9.605110190683797,0.18882842115673093,0.0,0.00034722222222222224,0.03379629629629629,16QAM,4,0.19056231009339827,0,,-1
3.43258066738924,67.84070673062578,0.06458333333333334,1.0,45.33837668708171,1.774629512085558,0.10625,0.21909722222222225,0.2965277777777778,QPSK,2,1.7859157699379804,0,,-1
19.717860392781354,37.98574883020177,0.00625,0.75,9.867714249705742,0.5721604813741713,0.002777777777777778,0.008333333333333333,0.02731481481481482,16QAM,4,0.5760875752117988,1,-9.355758667463572,23
15.983850830498271,16.144057533080325,0.0,0.0,12.216399933187343,0.3324194737156909,0.0,0.004166666666666667,0.07037037037037037,16QAM,4,0.3295824356161753,0,,-1
2.2938552547603996,93.2962106954986,0.13958333333333334,1.0,58.413913117530875,0.44157434259665373,0.11805555555555554,0.2638888888888889,0.3483796296296297,QPSK,2,0.46420444986333764,1,-20.5158707853571,23
4.156513737454689,62.45398966507929,0.07291666666666667,1.0,36.42743835693347,0.656340056703995,0.07569444444444444,0.21388888888888888,0.28912037037037036,QPSK,2,0.578413849932634,1,-29.907533684705363,-2
17.880410045200453,17.24766268436212,0.0,0.0,10.115154422870418,0.7635514910508195,0.002777777777777778,0.005555555555555556,0.04097222222222222,16QAM,4,0.7629567167106638,1,-20.77548602744291,30
24.389347604153002,6.7510591513357125,0.0,0.0,5.297613006641451,0.8300084482572159,0.0,0.0,0.0002314814814814815,64QAM,6,0.8240547601459108,0,,-1
8.33563046674035,41.00113349406148,0.008333333333333333,1.0,25.81307335011853,0.7567449034200371,0.007638888888888889,0.11562500000000002,0.20787037037037037,QPSK,2,0.7048208335156306,0,,-1
21.49943446113714,10.930502328569109,0.0,0.0,8.156179097732831,0.7035172798623717,0.0,0.001388888888888889,0.010648148148148148,16QAM,4,0.7173108398652897,1,-27.974338927691363,10
